function	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
RXN-10757	217.34	227.67	456.34	399.66	582.33	380.17	228.50000000000003	238.16	187.83	413.84	320.66	317.67	256.0	338.50000000000006	194.67	272.0	446.83	247.99
RXN-10758	217.34	227.67	456.34	399.66	582.33	380.17	228.50000000000003	238.16	187.83	413.84	320.66	317.67	256.0	338.50000000000006	194.67	272.0	446.83	247.99
RXN-10759	14.93	16.770000000000003	13.17	22.53	47.77	14.97	24.57	75.8	11.53	51.90000000000001	47.53	67.89999999999999	5.9700000000000015	17.970000000000006	16.13	20.57	20.4	19.57
RXN-10760	14.93	16.770000000000003	13.17	22.53	47.77	14.97	24.57	75.8	11.53	51.90000000000001	47.53	67.89999999999999	5.9700000000000015	17.970000000000006	16.13	20.57	20.4	19.57
RXN-10767	1813.99	2343.21	2125.69	1940.55	1769.73	1810.7500000000007	2252.2500000000005	2187.43	2006.36	2056.1800000000007	2025.99	2244.71	2202.32	1776.1	1960.1499999999994	2148.4	1960.38	1960.14
RXN-10769	34660.0	43229.109999999986	39020.26	40520.599999999984	37182.67000000001	37226.319999999985	31285.96	33043.33	37126.46999999999	34054.42	35413.16000000002	31634.329999999994	42326.66	41468.21999999999	35098.270000000004	38631.220000000016	39555.749999999985	35656.469999999994
RXN-10773	34660.0	43229.109999999986	39020.26	40520.599999999984	37182.67000000001	37226.319999999985	31285.96	33043.33	37126.46999999999	34054.42	35413.16000000002	31634.329999999994	42326.66	41468.21999999999	35098.270000000004	38631.220000000016	39555.749999999985	35656.469999999994
RXN-10777	8.0	6.0	14.0	6.0	3.0	2.0	11.0	3.0	6.0	10.0	10.0	18.0	4.0	5.0	12.0	13.0	7.0	10.0
RXN-10778	5437.719999999998	7453.2	6052.1500000000015	6486.1399999999985	5540.8	5781.63	5682.56	5902.48	5478.6799999999985	5352.090000000001	6143.84	5414.01	6871.779999999999	6161.06	5957.000000000001	6673.439999999999	6391.079999999999	6006.65
RXN-10780	30298.52000000001	33856.56000000001	37344.54999999999	35191.86000000001	38781.77	33422.669999999984	29572.080000000005	30068.44	30265.19	30421.72	32778.829999999994	28754.14000000001	34194.87000000002	34490.77	31129.42	33709.10000000001	35179.779999999984	32628.44
RXN-10781	28511.960000000014	32177.370000000014	34299.78	33742.710000000014	34697.450000000004	32055.689999999995	29346.990000000016	28724.130000000005	27670.470000000005	27932.41	30974.23	27891.880000000005	31931.6	32177.76000000001	29444.64	32112.369999999984	32389.860000000015	31331.99
RXN-10782	8.0	6.0	14.0	6.0	3.0	2.0	11.0	3.0	6.0	10.0	10.0	18.0	4.0	5.0	12.0	13.0	7.0	10.0
RXN-10814	7018.27	7929.88	10215.38	8736.289999999999	9992.22	8444.42	8131.17	8580.869999999999	7836.500000000001	8065.410000000002	8659.810000000001	8131.910000000002	7942.93	8816.480000000001	7894.620000000001	8126.019999999998	8637.310000000001	8679.970000000001
RXN-10815	10607.35	10495.600000000002	12533.9	11986.62	14555.48	11862.03	9049.110000000002	9552.69	10236.660000000002	10398.0	10746.12	8979.550000000001	11461.34	12718.37	10330.94	11289.35	11987.099999999995	10987.170000000002
RXN-10817	5437.719999999998	7453.2	6052.1500000000015	6486.1399999999985	5540.8	5781.63	5682.56	5902.48	5478.6799999999985	5352.090000000001	6143.84	5414.01	6871.779999999999	6161.06	5957.000000000001	6673.439999999999	6391.079999999999	6006.65
RXN-10819	14129.04	14140.65	16156.41	15753.819999999994	17602.5	15516.6	11893.69	12063.079999999998	13321.18	13152.37	13084.829999999994	11788.59	15174.749999999995	16053.68	13559.500000000005	14084.94	14264.169999999995	14319.610000000002
RXN-1082	3229.37	4844.480000000001	4016.87	4364.89	3163.630000000001	3283.27	3824.1	4460.98	3636.17	3860.62	4150.5	3852.79	4406.3499999999985	3578.11	3833.089999999999	4120.66	4159.27	4306.6
RXN-10841	8.0	6.0	14.0	6.0	3.0	2.0	11.0	3.0	6.0	10.0	10.0	18.0	4.0	5.0	12.0	13.0	7.0	10.0
RXN-10842	9015.67	6496.3899999999985	10758.14	10918.0	13583.25	9828.09	4327.97	3711.7	6545.38	6190.94	6083.91	5028.23	6828.64	8745.05	4916.589999999998	6091.51	7458.3600000000015	6314.72
RXN-10857	9474.72	10458.9	11257.030000000002	10751.55	11272.350000000002	10704.03	9745.050000000003	9727.97	9534.950000000004	9620.75	10235.36	9430.419999999998	10335.65	10797.98	10240.320000000003	10464.370000000004	10401.65	10640.210000000003
RXN-10870	48.5	59.0	56.0	29.0	14.0	21.0	39.5	33.0	30.0	31.0	23.0	32.5	36.5	19.0	57.0	32.5	31.0	22.0
RXN-10891	7353.59	6867.26	7178.310000000001	7518.2	9888.869999999997	8301.83	6805.74	6346.27	6580.95	7246.8600000000015	7328.04	6432.06	7749.83	8360.679999999997	7329.259999999998	7993.509999999998	7957.6799999999985	7383.8600000000015
RXN-10906	48.5	59.0	56.0	29.0	14.0	21.0	39.5	33.0	30.0	31.0	23.0	32.5	36.5	19.0	57.0	32.5	31.0	22.0
RXN-10907	5437.719999999998	7453.2	6052.1500000000015	6486.1399999999985	5540.8	5781.63	5682.56	5902.48	5478.6799999999985	5352.090000000001	6143.84	5414.01	6871.779999999999	6161.06	5957.000000000001	6673.439999999999	6391.079999999999	6006.65
RXN-10908	5437.719999999998	7453.2	6052.1500000000015	6486.1399999999985	5540.8	5781.63	5682.56	5902.48	5478.6799999999985	5352.090000000001	6143.84	5414.01	6871.779999999999	6161.06	5957.000000000001	6673.439999999999	6391.079999999999	6006.65
RXN-10909	48.5	59.0	56.0	29.0	14.0	21.0	39.5	33.0	30.0	31.0	23.0	32.5	36.5	19.0	57.0	32.5	31.0	22.0
RXN-10910	5437.719999999998	7453.2	6052.1500000000015	6486.1399999999985	5540.8	5781.63	5682.56	5902.48	5478.6799999999985	5352.090000000001	6143.84	5414.01	6871.779999999999	6161.06	5957.000000000001	6673.439999999999	6391.079999999999	6006.65
RXN-10911	28511.960000000014	32177.370000000014	34299.78	33742.710000000014	34697.450000000004	32055.689999999995	29346.990000000016	28724.130000000005	27670.470000000005	27932.41	30974.23	27891.880000000005	31931.6	32177.76000000001	29444.64	32112.369999999984	32389.860000000015	31331.99
RXN-10912	30298.52000000001	33856.56000000001	37344.54999999999	35191.86000000001	38781.77	33422.669999999984	29572.080000000005	30068.44	30265.19	30421.72	32778.829999999994	28754.14000000001	34194.87000000002	34490.77	31129.42	33709.10000000001	35179.779999999984	32628.44
RXN-10913	5437.719999999998	7453.2	6052.1500000000015	6486.1399999999985	5540.8	5781.63	5682.56	5902.48	5478.6799999999985	5352.090000000001	6143.84	5414.01	6871.779999999999	6161.06	5957.000000000001	6673.439999999999	6391.079999999999	6006.65
RXN-10914	48.5	59.0	56.0	29.0	14.0	21.0	39.5	33.0	30.0	31.0	23.0	32.5	36.5	19.0	57.0	32.5	31.0	22.0
RXN-10915	28511.960000000014	32177.370000000014	34299.78	33742.710000000014	34697.450000000004	32055.689999999995	29346.990000000016	28724.130000000005	27670.470000000005	27932.41	30974.23	27891.880000000005	31931.6	32177.76000000001	29444.64	32112.369999999984	32389.860000000015	31331.99
RXN-10916	48.5	59.0	56.0	29.0	14.0	21.0	39.5	33.0	30.0	31.0	23.0	32.5	36.5	19.0	57.0	32.5	31.0	22.0
RXN-10917	30298.52000000001	33856.56000000001	37344.54999999999	35191.86000000001	38781.77	33422.669999999984	29572.080000000005	30068.44	30265.19	30421.72	32778.829999999994	28754.14000000001	34194.87000000002	34490.77	31129.42	33709.10000000001	35179.779999999984	32628.44
RXN-10919	66.0	112.0	81.0	81.0	56.0	88.0	79.0	87.0	58.0	78.0	112.0	102.0	80.0	63.0	98.0	79.0	57.0	81.0
RXN-10949	19482.58000000001	23208.83000000001	23251.930000000004	22683.390000000007	23344.89	21738.91	19919.890000000007	19263.640000000007	17779.090000000007	18649.580000000005	21494.320000000003	19023.2	21625.94	21180.15	20762.4	21592.820000000003	20903.699999999993	21092.489999999994
RXN-10952	19482.58000000001	23208.83000000001	23251.930000000004	22683.390000000007	23344.89	21738.91	19919.890000000007	19263.640000000007	17779.090000000007	18649.580000000005	21494.320000000003	19023.2	21625.94	21180.15	20762.4	21592.820000000003	20903.699999999993	21092.489999999994
RXN-10953	19482.58000000001	23208.83000000001	23251.930000000004	22683.390000000007	23344.89	21738.91	19919.890000000007	19263.640000000007	17779.090000000007	18649.580000000005	21494.320000000003	19023.2	21625.94	21180.15	20762.4	21592.820000000003	20903.699999999993	21092.489999999994
RXN-10954	19482.58000000001	23208.83000000001	23251.930000000004	22683.390000000007	23344.89	21738.91	19919.890000000007	19263.640000000007	17779.090000000007	18649.580000000005	21494.320000000003	19023.2	21625.94	21180.15	20762.4	21592.820000000003	20903.699999999993	21092.489999999994
RXN-10966	18.0	15.0	9.0	12.0	11.0	15.0	13.0	8.0	11.0	7.0	12.0	16.0	10.0	10.0	9.0	8.0	8.0	7.0
RXN-10994	9023.14	9467.46	9859.31	9987.490000000002	10965.34	9848.320000000003	8870.930000000002	8274.64	8381.83	8336.61	9262.64	8473.84	9276.2	9899.429999999997	9111.300000000003	9536.010000000002	9314.48	9247.14
RXN-11023	48.5	59.0	56.0	29.0	14.0	21.0	39.5	33.0	30.0	31.0	23.0	32.5	36.5	19.0	57.0	32.5	31.0	22.0
RXN-11026	2290.84	3856.3	2914.100000000001	2670.3100000000004	1798.5199999999998	2258.96	2448.6600000000008	2948.38	2720.4300000000007	2371.84	2803.7199999999993	2379.600000000001	3415.34	2786.29	2915.8499999999995	3111.7	2918.32	2957.24
RXN-11029	10674.3	11481.17	12422.06	12019.500000000002	12883.0	11826.38	10699.220000000003	10507.14	10633.050000000003	10681.040000000005	11303.9	10380.920000000002	11538.59	12052.499999999998	11154.820000000003	11384.370000000004	11520.29	11675.500000000002
RXN-11032	855.9000000000002	896.66	1335.5000000000002	1304.59	1620.86	1361.8299999999995	873.5100000000001	744.4700000000001	642.61	1005.43	1097.9199999999996	1123.51	846.17	1076.67	670.62	818.6300000000001	1326.5	867.6600000000003
RXN-11036	860.98	1099.5100000000002	792.46	1049.65	732.83	809.7	1349.9899999999998	1223.4999999999998	1070.55	965.8099999999997	1037.04	1210.4	1154.29	1094.4200000000003	971.87	1188.62	940.91	917.4000000000003
RXN-11046	12053.49	12724.18	13954.590000000002	13483.43	14788.41	13548.89	11788.680000000002	11324.2	11430.500000000002	11565.730000000005	12291.579999999998	11465.79	12590.16	13093.609999999995	12290.760000000002	12566.63	12411.02	12694.96
RXN-11047	3416.7	4857.86	4327.65	3985.15	3279.9	3493.600000000001	4188.1799999999985	4659.539999999999	4134.17	4137.8	4075.93	3865.07	4943.19	4277.56	4370.93	4189.27	4106.9000000000015	4401.17
RXN-11051	166.98000000000005	240.39	232.45	409.33	154.08	181.03	491.93000000000006	326.2800000000001	270.5	311.36	210.05	475.0100000000001	143.45	171.74999999999997	160.09	158.20000000000005	146.5	149.76999999999995
RXN-11053	96.9	93.33	141.67	152.17	223.13	165.37	85.04	193.73	228.2	133.24	210.83999999999997	91.44	149.26999999999995	130.73000000000002	179.13	128.7	214.4	219.57
RXN-11054	2016.77	1777.6	1971.3500000000006	2002.21	2391.2900000000004	2171.78	1786.6000000000006	1514.3899999999994	1702.1100000000006	1903.56	1998.34	1631.08	1967.66	2237.71	1980.75	2055.87	2288.93	1970.63
RXN-11056	1864.62	2487.54	2221.95	2260.8	2114.8600000000006	2068.21	2253.9899999999993	2231.59	2395.19	2160.4800000000005	2192.1700000000005	2052.16	2526.12	2429.01	2095.42	2932.7000000000007	2732.4	2184.86
RXN-11057	1864.62	2487.54	2221.95	2260.8	2114.8600000000006	2068.21	2253.9899999999993	2231.59	2395.19	2160.4800000000005	2192.1700000000005	2052.16	2526.12	2429.01	2095.42	2932.7000000000007	2732.4	2184.86
RXN-11058	8.0	6.0	14.0	6.0	3.0	2.0	11.0	3.0	6.0	10.0	10.0	18.0	4.0	5.0	12.0	13.0	7.0	10.0
RXN-11059	8.0	6.0	14.0	6.0	3.0	2.0	11.0	3.0	6.0	10.0	10.0	18.0	4.0	5.0	12.0	13.0	7.0	10.0
RXN-11065	32584.939999999995	39637.930000000015	36550.500000000015	38470.51000000002	36147.14	34809.34	33043.27000000001	31801.550000000007	32693.830000000005	31654.53	34573.02	31887.25000000001	37308.41	36797.54	34274.35000000001	36834.7	36329.5	35244.33999999998
RXN-11067	5437.719999999998	7453.2	6052.1500000000015	6486.1399999999985	5540.8	5781.63	5682.56	5902.48	5478.6799999999985	5352.090000000001	6143.84	5414.01	6871.779999999999	6161.06	5957.000000000001	6673.439999999999	6391.079999999999	6006.65
RXN-11070	757.0799999999998	1416.5	1288.5	1008.08	657.25	716.0799999999998	803.5	863.6700000000002	684.5	718.5	954.83	765.3299999999998	1199.17	755.0	1075.0	1017.25	874.75	1124.08
RXN-11077	1061.91	1996.0	1700.0	1586.41	1021.75	1069.41	1089.5	1325.84	934.5	1027.0	1368.66	1105.66	1603.84	1062.5	1547.5	1377.75	1279.75	1463.91
RXN-11078	508.95	783.1	958.03	799.58	370.73	446.06	722.85	684.25	669.54	665.73	627.2500000000001	602.3199999999998	854.7	626.58	688.5	815.8299999999998	833.8299999999998	884.66
RXN-11080	483.38	700.0600000000002	911.8	736.32	329.16	381.43000000000006	696.49	662.6199999999999	650.64	586.23	566.82	585.92	749.37	458.87	655.86	809.6200000000001	685.5699999999998	834.9699999999998
RXN-11081	598.52	888.63	970.7	954.39	384.59	474.6	783.37	804.38	738.28	720.4399999999998	706.5300000000002	666.11	990.8	678.01	804.0000000000001	985.19	836.6	948.35
RXN-11091	195.83	396.0	357.0	154.32999999999996	229.0	174.32999999999996	170.5	187.67	151.0	145.0	202.33	210.83	277.17	187.0	264.0	331.5	164.0	201.33
RXN-11092	64.17	94.33	95.33	40.0	28.33	34.33	67.17	73.67	49.33	55.66	43.34	62.17	79.16	31.0	93.33	61.84	55.0	40.33
RXN-11108	12.0	10.0	3.5	0.5	4.0	13.5	15.5	24.0	18.0	14.0	11.0	13.0	18.5	1.0	13.5	97.5	45.0	26.0
RXN-11109	36244.41	35197.8	42519.45000000001	40713.319999999985	46078.70999999999	40971.05	34496.719999999994	32435.980000000003	34038.499999999985	35396.889999999985	36751.67999999999	34112.560000000005	35794.59000000001	39618.529999999984	35485.68000000001	36464.12	37207.97	37808.95
RXN-11135	100677.40000000002	108079.17	116963.15	113597.0	122260.71	111348.49999999996	99106.83	96294.81	98106.70999999998	99022.22999999997	104968.64000000004	95744.66999999998	108330.53000000004	112675.83	103881.9	106810.5	107298.47000000002	108372.27
RXN-11136	7277.56	6220.82	7990.97	7999.2199999999975	9519.28	8358.0	6939.8499999999985	5545.07	6028.489999999999	6647.12	7052.03	6615.2	6353.989999999999	7553.78	6729.31	6791.839999999997	6875.9	7039.17
RXN-11146	3496.88	5433.3499999999985	3818.04	4471.91	3451.8499999999995	3762.67	4416.27	4889.06	4563.839999999998	3956.04	4456.8	4415.77	5132.41	4600.85	4270.259999999998	4969.419999999999	4991.119999999999	4266.31
RXN-11181	3441.74	3476.83	4152.02	3656.44	4175.8	3630.36	3021.5399999999995	2520.72	2534.890000000001	2968.84	3113.839999999999	2920.93	3320.72	3438.54	3169.5600000000004	3456.7	3140.24	3396.5599999999995
RXN-11186	602.0	926.0	391.83	679.0	466.5	543.0	670.25	856.0	668.0	536.5	676.0	528.5	1033.5	1099.5	743.0	886.5	821.0	731.0
RXN-11187	45.5	47.0	56.0	14.0	22.0	21.0	26.5	54.0	26.0	39.0	50.0	36.5	38.5	12.0	43.0	53.5	29.0	28.0
RXN-11189	2331.7599999999993	3848.96	2698.53	2553.8	1710.68	2270.68	2426.710000000001	3078.88	2857.950000000001	2352.4500000000007	2826.84	2297.44	3550.96	2869.51	2969.9899999999993	3182.7599999999993	2891.1800000000007	3068.61
RXN-11192	20.0	5.0	5.0	4.0	6.0	14.0	5.0	20.0	11.0	11.0	18.0	22.0	9.0	3.0	9.0	16.0	5.0	11.0
RXN-11195	5.0	6.0	3.0	7.0	3.0	6.0	10.0	6.0	9.0	7.0	11.0	15.0	9.0	9.0	9.0	38.0	13.0	19.0
RXN-11209	3.0	0.0	1.0	0.0	0.0	0.0	4.0	2.0	0.0	2.0	1.0	4.0	0.0	1.0	0.0	1.0	2.0	1.0
RXN-11211	5174.29	5125.620000000001	5998.54	5822.909999999999	6523.06	5878.65	4486.02	4019.28	4717.01	4822.22	5035.0	4577.51	5179.249999999998	5439.3899999999985	4680.4299999999985	5133.969999999998	5496.0999999999985	5147.13
RXN-11213	11317.86	12334.410000000002	12554.38	12603.69	13921.73	12650.4	11416.670000000002	10463.879999999996	10433.880000000003	11244.02	11791.109999999995	10994.659999999998	11747.93	12103.21	11565.250000000002	11666.84	11857.929999999997	11773.71
RXN-11217	5174.29	5125.620000000001	5998.54	5822.909999999999	6523.06	5878.65	4486.02	4019.28	4717.01	4822.22	5035.0	4577.51	5179.249999999998	5439.3899999999985	4680.4299999999985	5133.969999999998	5496.0999999999985	5147.13
RXN-11218	3369.67	3780.7	4060.36	4011.77	4089.24	4012.5200000000013	4134.540000000001	3679.81	3077.98	3233.01	4013.94	4203.939999999999	3165.32	2757.66	3369.6299999999987	3483.89	3510.71	3534.15
RXN-11219	3369.67	3780.7	4060.36	4011.77	4089.24	4012.5200000000013	4134.540000000001	3679.81	3077.98	3233.01	4013.94	4203.939999999999	3165.32	2757.66	3369.6299999999987	3483.89	3510.71	3534.15
RXN-1122	66.0	112.0	81.0	81.0	56.0	88.0	79.0	87.0	58.0	78.0	112.0	102.0	80.0	63.0	98.0	79.0	57.0	81.0
RXN-11237	1.0	1.0	0.0	1.8	0.6000000000000001	2.2	6.95	0.6000000000000001	0.8	0.6000000000000001	1.4	1.2	0.2	0.4	0.6	1.4	0.8	1.0
RXN-11244	40087.000000000015	48268.47	47354.85000000002	44920.19000000002	44957.91	44211.10999999999	41360.47999999999	40916.12	38634.349999999984	39965.18999999999	44140.51000000002	38722.35000000001	46989.36000000001	45470.46999999999	44334.88000000001	46474.92000000001	45386.01	45659.09999999999
RXN-11245	17816.440000000002	16024.910000000002	19968.610000000008	18866.96	23641.11	20242.31	15500.53	13894.419999999998	15297.179999999997	16093.05	16972.109999999993	14983.450000000004	16840.650000000005	18785.18	16627.350000000006	17284.770000000008	17520.809999999998	17342.16
RXN-11246	13617.94	15512.87	15413.350000000002	15099.13	16010.830000000002	14995.410000000002	13103.780000000004	13836.79	14080.31	13761.550000000005	14259.639999999998	12394.990000000002	16005.750000000005	15558.69	14615.259999999998	15030.890000000005	15138.239999999998	15065.69
RXN-1126	66.0	112.0	81.0	81.0	56.0	88.0	79.0	87.0	58.0	78.0	112.0	102.0	80.0	63.0	98.0	79.0	57.0	81.0
RXN-11277	12.0	6.5	11.33	12.5	25.5	10.0	45.25	8.0	15.0	16.5	12.5	16.0	21.5	18.0	10.5	12.5	13.0	13.0
RXN-11283	461.58	673.0	570.0	447.58	437.25	531.0799999999998	545.0	508.17	427.0	412.5	506.33	532.8299999999998	437.67	397.5	493.5	477.25	570.25	509.08
RXN-11291	4518.089999999998	6704.829999999999	4845.699999999999	5103.069999999999	3825.55	4524.3899999999985	5783.54	6086.87	5450.85	5030.1100000000015	5752.65	5675.0700000000015	6489.62	5636.17	5820.039999999999	6088.719999999998	5629.560000000001	5910.56
RXN-11295	2.0	3.0	3.0	3.0	1.0	2.0	2.0	2.0	3.0	3.0	6.0	2.0	2.0	1.0	3.0	3.0	2.0	3.0
RXN-11298	247.25	544.5	230.0	423.25	282.25	305.75	258.0	244.0	174.5	201.5	336.5	264.5	345.5	155.0	359.5	213.25	365.75	226.25
RXN-11302	32584.939999999995	39637.930000000015	36550.500000000015	38470.51000000002	36147.14	34809.34	33043.27000000001	31801.550000000007	32693.830000000005	31654.53	34573.02	31887.25000000001	37308.41	36797.54	34274.35000000001	36834.7	36329.5	35244.33999999998
RXN-11310	2.0	3.0	3.0	3.0	1.0	2.0	2.0	2.0	3.0	3.0	6.0	2.0	2.0	1.0	3.0	3.0	2.0	3.0
RXN-11313	1767.26	1555.5	1854.91	1576.6499999999994	1845.84	1538.0800000000004	1884.23	1416.39	1603.84	1685.81	1707.2499999999998	1550.7299999999998	1678.2299999999998	2015.99	1763.92	1708.07	1691.25	1653.83
RXN-11316	618.67	990.51	725.1700000000002	785.33	709.17	665.0	609.18	504.18	439.17	527.1800000000002	765.49	571.8399999999998	742.6700000000002	634.6700000000002	726.99	698.1600000000002	622.17	609.1800000000002
RXN-11318	199.05	264.17	462.34	413.5799999999999	571.5199999999999	421.66	161.07999999999996	196.30000000000004	141.72	251.31000000000003	280.33	190.7	251.54	343.30000000000007	164.1	241.33	508.38	229.72
RXN-11319	237.77000000000004	282.94	980.0	366.5	649.8299999999998	257.0	307.39	842.44	893.1	694.8399999999998	336.5	314.66000000000014	570.5	684.67	430.27	311.5	536.0	635.22
RXN-11322	5829.819999999999	9593.0	6668.28	7305.26	4543.84	5815.6	7274.120000000001	8118.32	7155.200000000002	6399.62	7271.28	7098.06	8662.64	6827.839999999998	7409.479999999999	7640.759999999998	7330.680000000001	7451.7599999999975
RXN-11323	6919.090000000001	5775.1	8214.02	7523.219999999998	9722.23	7653.43	6307.549999999998	5687.219999999998	6424.63	6664.94	6829.1399999999985	6061.920000000001	6540.44	7991.799999999998	6709.000000000003	6813.8499999999985	6978.67	7145.41
RXN-11326	6919.090000000001	5775.1	8214.02	7523.219999999998	9722.23	7653.43	6307.549999999998	5687.219999999998	6424.63	6664.94	6829.1399999999985	6061.920000000001	6540.44	7991.799999999998	6709.000000000003	6813.8499999999985	6978.67	7145.41
